,ZCTA5,STATE,COUNTY,state_fips,state,county_fips,county,class_code
30198,64021,29,107,29,MO,107,Lafayette County,H1
30199,64022,29,107,29,MO,107,Lafayette County,H1
30200,64024,29,047,29,MO,047,Clay County,H1
30201,64024,29,177,29,MO,177,Ray County,H1
30202,64029,29,095,29,MO,095,Jackson County,H1
30203,64030,29,095,29,MO,095,Jackson County,H1
30204,64034,29,037,29,MO,037,Cass County,H1
30205,64034,29,095,29,MO,095,Jackson County,H1
30206,64035,29,033,29,MO,033,Carroll County,H1
30207,64035,29,177,29,MO,177,Ray County,H1
30208,64036,29,177,29,MO,177,Ray County,H1
30209,64037,29,107,29,MO,107,Lafayette County,H1
30210,64040,29,101,29,MO,101,Johnson County,H1
30211,64048,29,047,29,MO,047,Clay County,H1
30212,64048,29,049,29,MO,049,Clinton County,H1
30213,64050,29,095,29,MO,095,Jackson County,H1
30214,64052,29,095,29,MO,095,Jackson County,H1
30215,64053,29,095,29,MO,095,Jackson County,H1
30216,64054,29,095,29,MO,095,Jackson County,H1
30217,64055,29,095,29,MO,095,Jackson County,H1
30218,64056,29,095,29,MO,095,Jackson County,H1
30219,64057,29,095,29,MO,095,Jackson County,H1
30220,64058,29,095,29,MO,095,Jackson County,H1
30221,64060,29,047,29,MO,047,Clay County,H1
30222,64061,29,037,29,MO,037,Cass County,H1
30223,64061,29,101,29,MO,101,Johnson County,H1
30224,64062,29,047,29,MO,047,Clay County,H1
30225,64062,29,049,29,MO,049,Clinton County,H1
30226,64062,29,177,29,MO,177,Ray County,H1
30227,64063,29,095,29,MO,095,Jackson County,H1
30228,64064,29,095,29,MO,095,Jackson County,H1
30229,64065,29,095,29,MO,095,Jackson County,H1
30230,64066,29,095,29,MO,095,Jackson County,H1
30231,64067,29,107,29,MO,107,Lafayette County,H1
30232,64068,29,047,29,MO,047,Clay County,H1
30233,64070,29,095,29,MO,095,Jackson County,H1
30234,64070,29,101,29,MO,101,Johnson County,H1
30235,64071,29,107,29,MO,107,Lafayette County,H1
30236,64072,29,047,29,MO,047,Clay County,H1
30237,64074,29,107,29,MO,107,Lafayette County,H1
30238,64075,29,095,29,MO,095,Jackson County,H1
30239,64075,29,107,29,MO,107,Lafayette County,H1
30240,64076,29,101,29,MO,101,Johnson County,H1
30241,64076,29,107,29,MO,107,Lafayette County,H1
30242,64077,29,047,29,MO,047,Clay County,H1
30243,64077,29,177,29,MO,177,Ray County,H1
30244,64078,29,037,29,MO,037,Cass County,H1
30245,64079,29,165,29,MO,165,Platte County,H1
30246,64080,29,037,29,MO,037,Cass County,H1
30247,64080,29,095,29,MO,095,Jackson County,H1
30248,64081,29,095,29,MO,095,Jackson County,H1
30249,64082,29,037,29,MO,037,Cass County,H1
30250,64082,29,095,29,MO,095,Jackson County,H1
30251,64083,29,037,29,MO,037,Cass County,H1
30252,64084,29,177,29,MO,177,Ray County,H1
30253,64085,29,177,29,MO,177,Ray County,H1
30254,64086,29,095,29,MO,095,Jackson County,H1
30255,64088,29,095,29,MO,095,Jackson County,H1
30256,64089,29,047,29,MO,047,Clay County,H1
30257,64089,29,165,29,MO,165,Platte County,H1
30258,64090,29,037,29,MO,037,Cass County,H1
30259,64092,29,165,29,MO,165,Platte County,H1
30260,64093,29,101,29,MO,101,Johnson County,H1
30261,64093,29,107,29,MO,107,Lafayette County,H1
30262,64096,29,107,29,MO,107,Lafayette County,H1
30263,64097,29,107,29,MO,107,Lafayette County,H1
30264,64098,29,165,29,MO,165,Platte County,H1
30265,64101,29,095,29,MO,095,Jackson County,H1
30266,64102,29,095,29,MO,095,Jackson County,H1
30267,64105,29,095,29,MO,095,Jackson County,H1
30268,64106,29,095,29,MO,095,Jackson County,H1
30269,64108,29,095,29,MO,095,Jackson County,H1
30270,64109,29,095,29,MO,095,Jackson County,H1
30271,64110,29,095,29,MO,095,Jackson County,H1
30272,64111,29,095,29,MO,095,Jackson County,H1
30273,64112,29,095,29,MO,095,Jackson County,H1
30274,64113,29,095,29,MO,095,Jackson County,H1
30275,64114,29,095,29,MO,095,Jackson County,H1
30276,64116,29,047,29,MO,047,Clay County,H1
30277,64117,29,047,29,MO,047,Clay County,H1
30278,64118,29,047,29,MO,047,Clay County,H1
30279,64118,29,165,29,MO,165,Platte County,H1
30280,64119,29,047,29,MO,047,Clay County,H1
30281,64120,29,095,29,MO,095,Jackson County,H1
30282,64123,29,095,29,MO,095,Jackson County,H1
30283,64124,29,095,29,MO,095,Jackson County,H1
30284,64125,29,095,29,MO,095,Jackson County,H1
30285,64126,29,095,29,MO,095,Jackson County,H1
30286,64127,29,095,29,MO,095,Jackson County,H1
30287,64128,29,095,29,MO,095,Jackson County,H1
30288,64129,29,095,29,MO,095,Jackson County,H1
30289,64130,29,095,29,MO,095,Jackson County,H1
30290,64131,29,095,29,MO,095,Jackson County,H1
30291,64132,29,095,29,MO,095,Jackson County,H1
30292,64133,29,095,29,MO,095,Jackson County,H1
30293,64134,29,095,29,MO,095,Jackson County,H1
30294,64136,29,095,29,MO,095,Jackson County,H1
30295,64137,29,095,29,MO,095,Jackson County,H1
30296,64138,29,095,29,MO,095,Jackson County,H1
30297,64139,29,095,29,MO,095,Jackson County,H1
30298,64145,29,095,29,MO,095,Jackson County,H1
30299,64146,29,095,29,MO,095,Jackson County,H1
30300,64147,29,037,29,MO,037,Cass County,H1
30301,64147,29,095,29,MO,095,Jackson County,H1
30302,64149,29,095,29,MO,095,Jackson County,H1
30303,64150,29,165,29,MO,165,Platte County,H1
30304,64151,29,165,29,MO,165,Platte County,H1
30305,64152,29,165,29,MO,165,Platte County,H1
30306,64153,29,165,29,MO,165,Platte County,H1
30307,64154,29,165,29,MO,165,Platte County,H1
30308,64155,29,047,29,MO,047,Clay County,H1
30309,64156,29,047,29,MO,047,Clay County,H1
30310,64157,29,047,29,MO,047,Clay County,H1
30311,64158,29,047,29,MO,047,Clay County,H1
30312,64161,29,047,29,MO,047,Clay County,H1
30313,64163,29,165,29,MO,165,Platte County,H1
30314,64164,29,165,29,MO,165,Platte County,H1
30315,64165,29,047,29,MO,047,Clay County,H1
30316,64166,29,047,29,MO,047,Clay County,H1
30317,64167,29,047,29,MO,047,Clay County,H1
30318,64192,29,095,29,MO,095,Jackson County,H1
30319,64401,29,021,29,MO,021,Buchanan County,H1
30320,64402,29,075,29,MO,075,Gentry County,H1
30321,64420,29,227,29,MO,227,Worth County,H1
30322,64421,29,003,29,MO,003,Andrew County,H1
30323,64422,29,063,29,MO,063,DeKalb County,H1
30324,64423,29,147,29,MO,147,Nodaway County,H1
30325,64424,29,081,29,MO,081,Harrison County,H1
30326,64426,29,081,29,MO,081,Harrison County,H1
30327,64427,29,003,29,MO,003,Andrew County,H1
30328,64427,29,147,29,MO,147,Nodaway County,H1
30329,64428,29,005,29,MO,005,Atchison County,H1
30330,64428,29,147,29,MO,147,Nodaway County,H1
30331,64429,29,025,29,MO,025,Caldwell County,H1
30332,64429,29,049,29,MO,049,Clinton County,H1
30333,64429,29,061,29,MO,061,Daviess County,H1
30334,64429,29,063,29,MO,063,DeKalb County,H1
30335,64430,29,003,29,MO,003,Andrew County,H1
30336,64430,29,063,29,MO,063,DeKalb County,H1
30337,64431,29,147,29,MO,147,Nodaway County,H1
30338,64432,29,147,29,MO,147,Nodaway County,H1
30339,64433,29,147,29,MO,147,Nodaway County,H1
30340,64434,29,147,29,MO,147,Nodaway County,H1
30341,64436,29,003,29,MO,003,Andrew County,H1
30342,64437,29,087,29,MO,087,Holt County,H1
30343,64438,29,075,29,MO,075,Gentry County,H1
30344,64439,29,021,29,MO,021,Buchanan County,H1
30345,64439,29,165,29,MO,165,Platte County,H1
30346,64440,29,021,29,MO,021,Buchanan County,H1
30347,64440,29,165,29,MO,165,Platte County,H1
30348,64441,29,075,29,MO,075,Gentry County,H1
30349,64441,29,227,29,MO,227,Worth County,H1
30350,64442,29,081,29,MO,081,Harrison County,H1
30351,64443,29,021,29,MO,021,Buchanan County,H1
30352,64444,29,021,29,MO,021,Buchanan County,H1
30353,64444,29,165,29,MO,165,Platte County,H1
30354,64445,29,147,29,MO,147,Nodaway County,H1
30355,64446,29,005,29,MO,005,Atchison County,H1
30356,64446,29,087,29,MO,087,Holt County,H1
30357,64448,29,021,29,MO,021,Buchanan County,H1
30358,64449,29,003,29,MO,003,Andrew County,H1
30359,64451,29,087,29,MO,087,Holt County,H1
30360,64453,29,075,29,MO,075,Gentry County,H1
30361,64454,29,021,29,MO,021,Buchanan County,H1
30362,64454,29,049,29,MO,049,Clinton County,H1
30363,64455,29,003,29,MO,003,Andrew County,H1
30364,64455,29,147,29,MO,147,Nodaway County,H1
30365,64456,29,081,29,MO,081,Harrison County,H1
30366,64456,29,227,29,MO,227,Worth County,H1
30367,64457,29,003,29,MO,003,Andrew County,H1
30368,64457,29,147,29,MO,147,Nodaway County,H1
30369,64458,29,081,29,MO,081,Harrison County,H1
30370,64459,29,003,29,MO,003,Andrew County,H1
30371,64461,29,147,29,MO,147,Nodaway County,H1
30372,64463,29,003,29,MO,003,Andrew County,H1
30373,64463,29,063,29,MO,063,DeKalb County,H1
30374,64463,29,075,29,MO,075,Gentry County,H1
30375,64465,29,025,29,MO,025,Caldwell County,H1
30376,64465,29,049,29,MO,049,Clinton County,H1
30377,64466,29,087,29,MO,087,Holt County,H1
30378,64467,29,081,29,MO,081,Harrison County,H1
30379,64468,29,147,29,MO,147,Nodaway County,H1
30380,64469,29,063,29,MO,063,DeKalb County,H1
30381,64470,29,087,29,MO,087,Holt County,H1
30382,64471,29,075,29,MO,075,Gentry County,H1
30383,64471,29,081,29,MO,081,Harrison County,H1
30384,64473,29,087,29,MO,087,Holt County,H1
30385,64474,29,049,29,MO,049,Clinton County,H1
30386,64474,29,063,29,MO,063,DeKalb County,H1
30387,64475,29,147,29,MO,147,Nodaway County,H1
30388,64475,29,227,29,MO,227,Worth County,H1
30389,64476,29,147,29,MO,147,Nodaway County,H1
30390,64477,29,049,29,MO,049,Clinton County,H1
30391,64479,29,075,29,MO,075,Gentry County,H1
30392,64479,29,147,29,MO,147,Nodaway County,H1
30393,64480,29,003,29,MO,003,Andrew County,H1
30394,64481,29,081,29,MO,081,Harrison County,H1
30395,64482,29,005,29,MO,005,Atchison County,H1
30396,64483,29,003,29,MO,003,Andrew County,H1
30397,64484,29,021,29,MO,021,Buchanan County,H1
30398,64484,29,165,29,MO,165,Platte County,H1
30399,64485,29,003,29,MO,003,Andrew County,H1
30400,64486,29,147,29,MO,147,Nodaway County,H1
30401,64486,29,227,29,MO,227,Worth County,H1
30402,64487,29,005,29,MO,005,Atchison County,H1
30403,64487,29,087,29,MO,087,Holt County,H1
30404,64487,29,147,29,MO,147,Nodaway County,H1
30405,64489,29,075,29,MO,075,Gentry County,H1
30406,64489,29,147,29,MO,147,Nodaway County,H1
30407,64490,29,021,29,MO,021,Buchanan County,H1
30408,64490,29,049,29,MO,049,Clinton County,H1
30409,64490,29,063,29,MO,063,DeKalb County,H1
30410,64491,29,005,29,MO,005,Atchison County,H1
30411,64492,29,047,29,MO,047,Clay County,H1
30412,64492,29,049,29,MO,049,Clinton County,H1
30413,64493,29,049,29,MO,049,Clinton County,H1
30414,64494,29,003,29,MO,003,Andrew County,H1
30415,64494,29,063,29,MO,063,DeKalb County,H1
30416,64496,29,005,29,MO,005,Atchison County,H1
30417,64497,29,061,29,MO,061,Daviess County,H1
30418,64497,29,063,29,MO,063,DeKalb County,H1
30419,64498,29,005,29,MO,005,Atchison County,H1
30420,64499,29,075,29,MO,075,Gentry County,H1
30421,64499,29,227,29,MO,227,Worth County,H1
30422,64501,29,021,29,MO,021,Buchanan County,H1
30423,64503,29,021,29,MO,021,Buchanan County,H1
30424,64504,29,021,29,MO,021,Buchanan County,H1
30425,64505,29,003,29,MO,003,Andrew County,H1
30426,64505,29,021,29,MO,021,Buchanan County,H1
30427,64506,29,003,29,MO,003,Andrew County,H1
30428,64506,29,021,29,MO,021,Buchanan County,H1
30429,64507,29,021,29,MO,021,Buchanan County,H1
30430,64601,29,117,29,MO,117,Livingston County,H1
30431,64620,29,061,29,MO,061,Daviess County,H1
30432,64622,29,033,29,MO,033,Carroll County,H1
30433,64623,29,033,29,MO,033,Carroll County,H1
30434,64624,29,025,29,MO,025,Caldwell County,H1
30435,64624,29,033,29,MO,033,Carroll County,H1
30436,64624,29,117,29,MO,117,Livingston County,H1
30437,64624,29,177,29,MO,177,Ray County,H1
30438,64625,29,025,29,MO,025,Caldwell County,H1
30439,64625,29,061,29,MO,061,Daviess County,H1
30440,64625,29,117,29,MO,117,Livingston County,H1
30441,64628,29,041,29,MO,041,Chariton County,H1
30442,64628,29,115,29,MO,115,Linn County,H1
30443,64630,29,115,29,MO,115,Linn County,H1
30444,64630,29,211,29,MO,211,Sullivan County,H1
30445,64631,29,115,29,MO,115,Linn County,H1
30446,64631,29,121,29,MO,121,Macon County,H1
30447,64632,29,081,29,MO,081,Harrison County,H1
30448,64632,29,129,29,MO,129,Mercer County,H1
30449,64633,29,033,29,MO,033,Carroll County,H1
30450,64635,29,079,29,MO,079,Grundy County,H1
30451,64635,29,115,29,MO,115,Linn County,H1
30452,64635,29,117,29,MO,117,Livingston County,H1
30453,64636,29,061,29,MO,061,Daviess County,H1
30454,64636,29,081,29,MO,081,Harrison County,H1
30455,64637,29,025,29,MO,025,Caldwell County,H1
30456,64637,29,177,29,MO,177,Ray County,H1
30457,64638,29,033,29,MO,033,Carroll County,H1
30458,64638,29,117,29,MO,117,Livingston County,H1
30459,64639,29,033,29,MO,033,Carroll County,H1
30460,64640,29,061,29,MO,061,Daviess County,H1
30461,64641,29,079,29,MO,079,Grundy County,H1
30462,64641,29,211,29,MO,211,Sullivan County,H1
30463,64642,29,061,29,MO,061,Daviess County,H1
30464,64642,29,079,29,MO,079,Grundy County,H1
30465,64642,29,081,29,MO,081,Harrison County,H1
30466,64643,29,033,29,MO,033,Carroll County,H1
30467,64643,29,117,29,MO,117,Livingston County,H1
30468,64644,29,025,29,MO,025,Caldwell County,H1
30469,64644,29,061,29,MO,061,Daviess County,H1
30470,64645,29,129,29,MO,129,Mercer County,H1
30471,64645,29,211,29,MO,211,Sullivan County,H1
30472,64646,29,115,29,MO,115,Linn County,H1
30473,64646,29,211,29,MO,211,Sullivan County,H1
30474,64647,29,061,29,MO,061,Daviess County,H1
30475,64648,29,061,29,MO,061,Daviess County,H1
30476,64648,29,079,29,MO,079,Grundy County,H1
30477,64648,29,117,29,MO,117,Livingston County,H1
30478,64649,29,025,29,MO,025,Caldwell County,H1
30479,64649,29,061,29,MO,061,Daviess County,H1
30480,64650,29,025,29,MO,025,Caldwell County,H1
30481,64651,29,115,29,MO,115,Linn County,H1
30482,64652,29,079,29,MO,079,Grundy County,H1
30483,64653,29,115,29,MO,115,Linn County,H1
30484,64654,29,061,29,MO,061,Daviess County,H1
30485,64655,29,171,29,MO,171,Putnam County,H1
30486,64656,29,117,29,MO,117,Livingston County,H1
30487,64657,29,061,29,MO,061,Daviess County,H1
30488,64657,29,075,29,MO,075,Gentry County,H1
30489,64657,29,081,29,MO,081,Harrison County,H1
30490,64658,29,041,29,MO,041,Chariton County,H1
30491,64658,29,115,29,MO,115,Linn County,H1
30492,64659,29,115,29,MO,115,Linn County,H1
30493,64660,29,041,29,MO,041,Chariton County,H1
30494,64661,29,129,29,MO,129,Mercer County,H1
30495,64664,29,117,29,MO,117,Livingston County,H1
30496,64667,29,129,29,MO,129,Mercer County,H1
30497,64667,29,171,29,MO,171,Putnam County,H1
30498,64667,29,211,29,MO,211,Sullivan County,H1
30499,64668,29,033,29,MO,033,Carroll County,H1
30500,64668,29,177,29,MO,177,Ray County,H1
30501,64670,29,061,29,MO,061,Daviess County,H1
30502,64670,29,063,29,MO,063,DeKalb County,H1
30503,64670,29,075,29,MO,075,Gentry County,H1
30504,64670,29,081,29,MO,081,Harrison County,H1
30505,64671,29,025,29,MO,025,Caldwell County,H1
30506,64671,29,177,29,MO,177,Ray County,H1
30507,64672,29,171,29,MO,171,Putnam County,H1
30508,64673,29,129,29,MO,129,Mercer County,H1
30509,64674,29,115,29,MO,115,Linn County,H1
30510,64676,29,041,29,MO,041,Chariton County,H1
30511,64679,29,079,29,MO,079,Grundy County,H1
30512,64679,29,129,29,MO,129,Mercer County,H1
30513,64681,29,041,29,MO,041,Chariton County,H1
30514,64682,29,033,29,MO,033,Carroll County,H1
30515,64683,29,079,29,MO,079,Grundy County,H1
30516,64683,29,117,29,MO,117,Livingston County,H1
30517,64686,29,117,29,MO,117,Livingston County,H1
30518,64688,29,115,29,MO,115,Linn County,H1
30519,64688,29,117,29,MO,117,Livingston County,H1
30520,64689,29,061,29,MO,061,Daviess County,H1
30521,64701,29,037,29,MO,037,Cass County,H1
30522,64720,29,013,29,MO,013,Bates County,H1
30523,64722,29,013,29,MO,013,Bates County,H1
30524,64723,29,013,29,MO,013,Bates County,H1
30525,64724,29,013,29,MO,013,Bates County,H1
30526,64724,29,185,29,MO,185,St. Clair County,H1
30527,64725,29,013,29,MO,013,Bates County,H1
30528,64725,29,037,29,MO,037,Cass County,H1
30529,64726,29,083,29,MO,083,Henry County,H1
30530,64726,29,101,29,MO,101,Johnson County,H1
30531,64728,29,217,29,MO,217,Vernon County,H1
30532,64730,29,013,29,MO,013,Bates County,H1
30533,64733,29,083,29,MO,083,Henry County,H1
30534,64733,29,101,29,MO,101,Johnson County,H1
30535,64734,29,037,29,MO,037,Cass County,H1
30536,64735,29,015,29,MO,015,Benton County,H1
30537,64735,29,083,29,MO,083,Henry County,H1
30538,64738,29,185,29,MO,185,St. Clair County,H1
30539,64739,29,037,29,MO,037,Cass County,H1
30540,64739,29,083,29,MO,083,Henry County,H1
30541,64740,29,083,29,MO,083,Henry County,H1
30542,64740,29,185,29,MO,185,St. Clair County,H1
30543,64741,29,217,29,MO,217,Vernon County,H1
30544,64742,29,013,29,MO,013,Bates County,H1
30545,64742,29,037,29,MO,037,Cass County,H1
30546,64743,29,037,29,MO,037,Cass County,H1
30547,64744,29,039,29,MO,039,Cedar County,H1
30548,64744,29,185,29,MO,185,St. Clair County,H1
30549,64744,29,217,29,MO,217,Vernon County,H1
30550,64745,29,013,29,MO,013,Bates County,H1
30551,64746,29,037,29,MO,037,Cass County,H1
30552,64747,29,037,29,MO,037,Cass County,H1
30553,64747,29,101,29,MO,101,Johnson County,H1
30554,64748,29,011,29,MO,011,Barton County,H1
30555,64748,29,057,29,MO,057,Dade County,H1
30556,64748,29,097,29,MO,097,Jasper County,H1
30557,64748,29,109,29,MO,109,Lawrence County,H1
30558,64750,29,217,29,MO,217,Vernon County,H1
30559,64752,29,013,29,MO,013,Bates County,H1
30560,64752,29,217,29,MO,217,Vernon County,H1
30561,64755,29,011,29,MO,011,Barton County,H1
30562,64755,29,097,29,MO,097,Jasper County,H1
30563,64756,29,039,29,MO,039,Cedar County,H1
30564,64756,29,057,29,MO,057,Dade County,H1
30565,64759,29,011,29,MO,011,Barton County,H1
30566,64759,29,057,29,MO,057,Dade County,H1
30567,64761,29,083,29,MO,083,Henry County,H1
30568,64761,29,101,29,MO,101,Johnson County,H1
30569,64762,29,011,29,MO,011,Barton County,H1
30570,64763,29,185,29,MO,185,St. Clair County,H1
30571,64765,29,217,29,MO,217,Vernon County,H1
30572,64767,29,217,29,MO,217,Vernon County,H1
30573,64769,29,011,29,MO,011,Barton County,H1
30574,64770,29,013,29,MO,013,Bates County,H1
30575,64770,29,083,29,MO,083,Henry County,H1
30576,64770,29,185,29,MO,185,St. Clair County,H1
30577,64771,29,217,29,MO,217,Vernon County,H1
30578,64772,29,217,29,MO,217,Vernon County,H1
30579,64776,29,015,29,MO,015,Benton County,H1
30580,64776,29,185,29,MO,185,St. Clair County,H1
30581,64778,29,217,29,MO,217,Vernon County,H1
30582,64779,29,013,29,MO,013,Bates County,H1
30583,64779,29,217,29,MO,217,Vernon County,H1
30584,64780,29,013,29,MO,013,Bates County,H1
30585,64780,29,185,29,MO,185,St. Clair County,H1
30586,64781,29,185,29,MO,185,St. Clair County,H1
30587,64783,29,185,29,MO,185,St. Clair County,H1
30588,64783,29,217,29,MO,217,Vernon County,H1
30589,64784,29,011,29,MO,011,Barton County,H1
30590,64784,29,039,29,MO,039,Cedar County,H1
30591,64784,29,217,29,MO,217,Vernon County,H1
30592,64788,29,013,29,MO,013,Bates County,H1
30593,64788,29,083,29,MO,083,Henry County,H1
30594,64790,29,217,29,MO,217,Vernon County,H1
30595,64801,29,097,29,MO,097,Jasper County,H1
30596,64804,29,097,29,MO,097,Jasper County,H1
30597,64804,29,145,29,MO,145,Newton County,H1
30598,64830,29,097,29,MO,097,Jasper County,H1
30599,64831,29,119,29,MO,119,McDonald County,H1
30600,64832,29,011,29,MO,011,Barton County,H1
30601,64832,29,097,29,MO,097,Jasper County,H1
30602,64833,29,097,29,MO,097,Jasper County,H1
30603,64834,29,097,29,MO,097,Jasper County,H1
30604,64835,29,097,29,MO,097,Jasper County,H1
30605,64836,29,097,29,MO,097,Jasper County,H1
30606,64840,29,097,29,MO,097,Jasper County,H1
30607,64840,29,145,29,MO,145,Newton County,H1
30608,64841,29,097,29,MO,097,Jasper County,H1
30609,64842,29,009,29,MO,009,Barry County,H1
30610,64842,29,145,29,MO,145,Newton County,H1
30611,64843,29,119,29,MO,119,McDonald County,H1
30612,64843,29,145,29,MO,145,Newton County,H1
30613,64844,29,145,29,MO,145,Newton County,H1
30614,64847,29,119,29,MO,119,McDonald County,H1
30615,64848,29,097,29,MO,097,Jasper County,H1
30616,64848,29,109,29,MO,109,Lawrence County,H1
30617,64849,29,097,29,MO,097,Jasper County,H1
30618,64850,29,119,29,MO,119,McDonald County,H1
30619,64850,29,145,29,MO,145,Newton County,H1
30620,64854,29,119,29,MO,119,McDonald County,H1
30621,64855,29,011,29,MO,011,Barton County,H1
30622,64855,29,097,29,MO,097,Jasper County,H1
30623,64856,29,119,29,MO,119,McDonald County,H1
30624,64857,29,097,29,MO,097,Jasper County,H1
30625,64858,29,145,29,MO,145,Newton County,H1
30626,64859,29,097,29,MO,097,Jasper County,H1
30627,64861,29,119,29,MO,119,McDonald County,H1
30628,64861,29,145,29,MO,145,Newton County,H1
30629,64862,29,097,29,MO,097,Jasper County,H1
30630,64862,29,109,29,MO,109,Lawrence County,H1
30631,64862,29,145,29,MO,145,Newton County,H1
30632,64863,29,119,29,MO,119,McDonald County,H1
30633,64865,29,119,29,MO,119,McDonald County,H1
30634,64865,29,145,29,MO,145,Newton County,H1
30635,64866,29,145,29,MO,145,Newton County,H1
30636,64867,29,119,29,MO,119,McDonald County,H1
30637,64867,29,145,29,MO,145,Newton County,H1
30638,64870,29,097,29,MO,097,Jasper County,H1
30639,64873,29,109,29,MO,109,Lawrence County,H1
30640,64873,29,145,29,MO,145,Newton County,H1
30641,64874,29,009,29,MO,009,Barry County,H1
30642,65001,29,125,29,MO,125,Maries County,H1
30643,65001,29,151,29,MO,151,Osage County,H1
30644,65010,29,019,29,MO,019,Boone County,H1
30645,65011,29,135,29,MO,135,Moniteau County,H1
30646,65011,29,141,29,MO,141,Morgan County,H1
30647,65013,29,125,29,MO,125,Maries County,H1
30648,65013,29,151,29,MO,151,Osage County,H1
30649,65014,29,073,29,MO,073,Gasconade County,H1
30650,65014,29,125,29,MO,125,Maries County,H1
30651,65014,29,151,29,MO,151,Osage County,H1
30652,65016,29,151,29,MO,151,Osage County,H1
30653,65017,29,029,29,MO,029,Camden County,H1
30654,65017,29,131,29,MO,131,Miller County,H1
30655,65018,29,053,29,MO,053,Cooper County,H1
30656,65018,29,135,29,MO,135,Moniteau County,H1
30657,65020,29,029,29,MO,029,Camden County,H1
30658,65023,29,051,29,MO,051,Cole County,H1
30659,65023,29,135,29,MO,135,Moniteau County,H1
30660,65024,29,151,29,MO,151,Osage County,H1
30661,65025,29,053,29,MO,053,Cooper County,H1
30662,65025,29,135,29,MO,135,Moniteau County,H1
30663,65026,29,131,29,MO,131,Miller County,H1
30664,65026,29,141,29,MO,141,Morgan County,H1
30665,65032,29,051,29,MO,051,Cole County,H1
30666,65032,29,131,29,MO,131,Miller County,H1
30667,65034,29,135,29,MO,135,Moniteau County,H1
30668,65034,29,141,29,MO,141,Morgan County,H1
30669,65035,29,151,29,MO,151,Osage County,H1
30670,65037,29,029,29,MO,029,Camden County,H1
30671,65037,29,141,29,MO,141,Morgan County,H1
30672,65039,29,019,29,MO,019,Boone County,H1
30673,65039,29,027,29,MO,027,Callaway County,H1
30674,65040,29,051,29,MO,051,Cole County,H1
30675,65040,29,131,29,MO,131,Miller County,H1
30676,65041,29,073,29,MO,073,Gasconade County,H1
30677,65041,29,139,29,MO,139,Montgomery County,H1
30678,65041,29,219,29,MO,219,Warren County,H1
30679,65043,29,027,29,MO,027,Callaway County,H1
30680,65046,29,135,29,MO,135,Moniteau County,H1
30681,65047,29,029,29,MO,029,Camden County,H1
30682,65047,29,131,29,MO,131,Miller County,H1
30683,65048,29,151,29,MO,151,Osage County,H1
30684,65049,29,029,29,MO,029,Camden County,H1
30685,65049,29,131,29,MO,131,Miller County,H1
30686,65050,29,135,29,MO,135,Moniteau County,H1
30687,65051,29,073,29,MO,073,Gasconade County,H1
30688,65051,29,151,29,MO,151,Osage County,H1
30689,65052,29,029,29,MO,029,Camden County,H1
30690,65053,29,051,29,MO,051,Cole County,H1
30691,65054,29,151,29,MO,151,Osage County,H1
30692,65058,29,051,29,MO,051,Cole County,H1
30693,65058,29,125,29,MO,125,Maries County,H1
30694,65058,29,131,29,MO,131,Miller County,H1
30695,65058,29,151,29,MO,151,Osage County,H1
30696,65059,29,027,29,MO,027,Callaway County,H1
30697,65061,29,073,29,MO,073,Gasconade County,H1
30698,65061,29,151,29,MO,151,Osage County,H1
30699,65062,29,073,29,MO,073,Gasconade County,H1
30700,65062,29,151,29,MO,151,Osage County,H1
30701,65063,29,027,29,MO,027,Callaway County,H1
30702,65064,29,131,29,MO,131,Miller County,H1
30703,65065,29,029,29,MO,029,Camden County,H1
30704,65065,29,131,29,MO,131,Miller County,H1
30705,65066,29,055,29,MO,055,Crawford County,H1
30706,65066,29,073,29,MO,073,Gasconade County,H1
30707,65067,29,027,29,MO,027,Callaway County,H1
30708,65068,29,053,29,MO,053,Cooper County,H1
30709,65069,29,027,29,MO,027,Callaway County,H1
30710,65069,29,139,29,MO,139,Montgomery County,H1
30711,65072,29,131,29,MO,131,Miller County,H1
30712,65072,29,141,29,MO,141,Morgan County,H1
30713,65074,29,051,29,MO,051,Cole County,H1
30714,65074,29,135,29,MO,135,Moniteau County,H1
30715,65075,29,131,29,MO,131,Miller County,H1
30716,65076,29,051,29,MO,051,Cole County,H1
30717,65076,29,151,29,MO,151,Osage County,H1
30718,65077,29,027,29,MO,027,Callaway County,H1
30719,65078,29,015,29,MO,015,Benton County,H1
30720,65078,29,141,29,MO,141,Morgan County,H1
30721,65079,29,029,29,MO,029,Camden County,H1
30722,65079,29,131,29,MO,131,Miller County,H1
30723,65079,29,141,29,MO,141,Morgan County,H1
30724,65080,29,027,29,MO,027,Callaway County,H1
30725,65081,29,053,29,MO,053,Cooper County,H1
30726,65081,29,135,29,MO,135,Moniteau County,H1
30727,65081,29,141,29,MO,141,Morgan County,H1
30728,65082,29,131,29,MO,131,Miller County,H1
30729,65083,29,131,29,MO,131,Miller County,H1
30730,65084,29,135,29,MO,135,Moniteau County,H1
30731,65084,29,141,29,MO,141,Morgan County,H1
30732,65085,29,151,29,MO,151,Osage County,H1
30733,65101,29,027,29,MO,027,Callaway County,H1
30734,65101,29,051,29,MO,051,Cole County,H1
30735,65101,29,151,29,MO,151,Osage County,H1
30736,65109,29,051,29,MO,051,Cole County,H1
30737,65201,29,019,29,MO,019,Boone County,H1
